"",Unnamed: 0,target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
0,0,1002361483169226752,TrialsiteN,NaN,NaN,https://twitter.com/TrialsiteN,TWITTER,trialsitenews.com,N,30.0,US,en,13042.0
1,1,1006268732560289792,CaliforniaGlobe,NaN,NaN,https://twitter.com/californiaglobe,TWITTER,californiaglobe.com,N,35.0,US,en,38604.0
2,2,100731315,ActualidadRT,NaN,NaN,https://twitter.com/ActualidadRT,TWITTER,actualidad.rt.com,N,0.0,US,en,3515994.0
3,3,1008376462506971136,FL_Daily,NaN,NaN,https://twitter.com/fl_daily,TWITTER,floridadaily.com,N,44.5,US,en,1101.0
4,4,101395336,homenaturalcure,NaN,NaN,https://twitter.com/homenaturalcure,TWITTER,homenaturalcures.com,N,35.0,US,en,1251.0
5,5,1018425398869282817,Electroversenet,NaN,NaN,https://twitter.com/Electroversenet,TWITTER,electroverse.co,N,25.0,US,en,28381.0
6,6,1019946132368216064,IA_Journal_,NaN,NaN,https://twitter.com/IA_Journal_,TWITTER,en.interaffairs.ru,N,32.5,US,en,950.0
7,7,1021138925773938689,TheOhioStar,NaN,NaN,https://twitter.com/TheOhioStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,1418.0
8,8,1021461090671030272,SaltyCracker9,62.0,8582.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,9,1021549421610377217,ConsPolToday,NaN,NaN,https://twitter.com/conspoltoday,TWITTER,conservativepolitics2day.com,N,50.0,US,en,6153.0
10,10,1029527676833419265,TheMichiganStar,NaN,NaN,https://twitter.com/themichiganstar,TWITTER,theconnecticutstar.com,N,40.0,US,en,19.0
11,11,1031747223569227776,DarrenJBeattie,57.0,16908.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,12,1035750989607841793,TheMinnesotaSun,NaN,NaN,https://twitter.com/TheMinnesotaSun,TWITTER,theconnecticutstar.com,N,40.0,US,en,200.0
13,13,1038972096,MehrnewsCom,NaN,NaN,https://twitter.com/MehrnewsCom,TWITTER,en.mehrnews.com,N,5.0,US,en,24196.0
14,14,1041939506084044800,heiankyo_327,32.0,6290.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,15,1042447153170309120,QNationUS,NaN,NaN,https://x.com/QNationUS?s=20,TWITTER,qnation.us,N,20.0,US,en,19.0
16,16,1043097751,RonPaulInstitut,NaN,NaN,https://twitter.com/RonPaulInstitut,TWITTER,ronpaulinstitute.org,N,30.0,US,en,79384.0
17,17,1043185714437992449,catturd2,139.0,340425.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,18,1045872810038419457,ChinaDailyUSA,NaN,NaN,https://twitter.com/ChinaDailyUSA,TWITTER,chinadaily.com.cn,N,44.5,US,en,2106.0
19,19,1046311936944558082,OopstopC,NaN,NaN,https://twitter.com/oopstopc,TWITTER,oopstop.com,N,7.5,US,en,5.0
20,20,1056630339995648000,AliciaFixLuke,NaN,NaN,https://twitter.com/AliciaFixLuke,TWITTER,bb4sp.com,N,37.5,US,en,5988.0
21,21,1060579035170959360,griptmedia,69.0,20599.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,22,1062413857,catholic_proud,NaN,NaN,https://twitter.com/catholic_proud,TWITTER,catholicsay.com,N,57.0,US,en,4661.0
23,23,106393496,russiabeyond,NaN,NaN,https://x.com/russiabeyond?s=20,TWITTER,rbth.com,N,54.5,US,en,32710.0
24,24,1067792857111642113,LWCnewswire,NaN,NaN,https://twitter.com/LWCnewswire,TWITTER,louderwithcrowder.com,N,32.0,US,en,58489.0
25,25,1070137173054291968,Evie_Magazine,NaN,NaN,https://twitter.com/evie_magazine,TWITTER,eviemagazine.com,N,12.5,US,en,38736.0
26,26,1074480192,SenTedCruz,39.0,15827.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,27,10774652,theblaze,44.0,8760.0,https://www.twitter.com/TheBlaze,TWITTER,theblaze.com,N,49.5,US,en,959981.0
28,28,1081701842470367232,CitizensJourn,NaN,NaN,https://twitter.com/CitizensJourn,TWITTER,citizensjournal.us,N,7.5,US,en,660.0
29,29,1082197856,KariLake,48.0,138588.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,30,1085225533623783424,KanekoaTheGreat,38.0,113215.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,31,1092538332981219328,VozWire,NaN,NaN,https://twitter.com/vozwire,TWITTER,vozwire.com,N,55.0,US,en,181.0
32,32,109398997,stopvaccinating,NaN,NaN,https://x.com/stopvaccinating?s=20,TWITTER,stopmandatoryvaccination.com,N,22.5,US,en,57496.0
33,33,109579534,EliseStefanik,41.0,15007.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,34,109640315,infolibnews,NaN,NaN,https://www.twitter.com/infolibnews,TWITTER,informationliberation.com,N,39.5,US,en,5903.0
35,35,1098091506886471680,laralogan,100.0,110564.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,36,1103351392285147136,vadogwoodnews,NaN,NaN,https://www.twitter.com/vadogwoodnews,TWITTER,vadogwood.com,N,57.0,US,en,7422.0
38,38,1115874631,CGTNOfficial,NaN,NaN,https://twitter.com/CGTNOfficial,TWITTER,cgtn.com,N,44.5,US,en,12975019.0
39,39,111704438,FocusFamily,NaN,NaN,https://twitter.com/FocusFamily,TWITTER,focusonthefamily.com,N,57.0,US,en,109433.0
40,40,1119671338594177024,DisrnNews,NaN,NaN,https://twitter.com/DisrnNews,TWITTER,disrn.com,N,57.0,US,en,14565.0
41,41,1121554471,swati_gs,65.0,26860.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,42,1125693852063498241,JimFergusonUK,42.0,37905.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,43,112902058,InvestWatchBlog,NaN,NaN,https://twitter.com/InvestWatchBlog,TWITTER,investmentwatchblog.com,N,32.0,US,en,3434.0
44,44,1129386732,Intl_Highlife,NaN,NaN,https://www.twitter.com/intl_highlife,TWITTER,internationalhighlife.com,N,39.5,US,en,341976.0
45,45,1133847556516122634,AlachuaChronic1,NaN,NaN,https://twitter.com/alachuachronic1,TWITTER,alachuachronicle.com,N,52.0,US,en,1041.0
46,46,1137638220,thegailygrind,NaN,NaN,https://twitter.com/thegailygrind,TWITTER,thegailygrind.com,N,57.5,US,en,13742.0
47,47,1137844959296593921,tampafreepress,NaN,NaN,https://twitter.com/tampafreepress,TWITTER,tampafp.com,N,57.0,US,en,3642.0
48,48,1147253398670102529,UncoverDC,NaN,NaN,https://twitter.com/UncoverDC,TWITTER,uncoverdc.com,N,27.5,US,en,93090.0
49,49,114807372,DrChrisNorthrup,NaN,NaN,https://twitter.com/drchrisnorthrup,TWITTER,drnorthrup.com,N,35.0,US,en,125391.0
50,50,1151261114384171008,NationalFile,NaN,NaN,https://twitter.com/nationalfile,TWITTER,nationalfile.com,N,10.0,US,en,42475.0
51,51,1153325872084074496,CopperCourier,NaN,NaN,https://twitter.com/CopperCourier,TWITTER,coppercourier.com,N,57.0,US,en,2987.0
52,52,1158740854787465217,standforhealth1,NaN,NaN,https://x.com/standforhealth1?s=20,TWITTER,standforhealthfreedom.com,N,20.0,US,en,4430.0
53,53,11622712,JDRucker,NaN,NaN,https://twitter.com/jdrucker,TWITTER,americafirstreport.com,N,20.0,US,en,115531.0
54,54,1163992520252153857,mikepompeo,38.0,18503.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,55,1175422255662153728,EntTofu,31.0,7498.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,56,1177386633764790273,TTAVOfficial,NaN,NaN,https://twitter.com/TTAVOfficial,TWITTER,thetruthaboutvaccines.com,N,12.5,US,en,30390.0
57,57,117810351,WSWS_Updates,NaN,NaN,https://twitter.com/WSWS_Updates,TWITTER,wsws.org,N,7.5,US,en,48088.0
58,58,1181334463550283777,MiMighty,NaN,NaN,https://twitter.com/MiMighty,TWITTER,mightymichigan.com,N,39.5,US,en,118.0
59,59,1182332284403376128,TheFirstonTV,NaN,NaN,https://twitter.com/TheFirstonTV,TWITTER,thefirsttv.com,N,52.0,US,en,81492.0
60,60,1182375584229249024,PoliTribune,NaN,NaN,https://twitter.com/PoliTribune/,TWITTER,polinews.org,N,49.5,US,en,5881.0
61,61,118845216,SheriffClarke,33.0,10467.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,62,1192856031069528064,MagaVoter,NaN,NaN,https://twitter.com/MAGAVoter,TWITTER,magavoter.com,N,47.0,US,en,6.0
63,63,1193823126309818368,TonyClimate,39.0,7782.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,64,1194770389634895873,BonginoReport,243.0,205742.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,65,1196113311596572672,daywithshua,44.0,20732.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,66,1198616515488169985,TheTentacle1,NaN,NaN,https://twitter.com/TheTentacle1,TWITTER,thetentacle.com,N,25.0,US,en,123.0
67,67,1199400063086272513,LancasterCouri1,NaN,NaN,https://www.twitter.com/lancastercouri1,TWITTER,lancastercourier.com,N,52.5,US,en,25.0
68,68,1202282198793117696,Trend_Politics,NaN,NaN,https://twitter.com/Trend_Politics,TWITTER,trendingpolitics.com,N,39.5,US,en,3213.0
69,69,1204828671896379397,UpNorthNewsWI,NaN,NaN,https://twitter.com/upnorthnewswi,TWITTER,upnorthnewswi.com,N,57.0,US,en,5097.0
70,70,1205501409971580928,americanoreport,NaN,NaN,https://twitter.com/americanoreport,TWITTER,theamericanonews.com,N,57.0,US,en,3001.0
71,71,1207325984296493056,Virginia_Works,NaN,NaN,https://twitter.com/Virginia_Works,TWITTER,virginiaworks.org,N,39.5,US,en,4.0
72,72,1209936918,OANN,105.0,52085.0,https://www.twitter.com/oann,TWITTER,oann.com,N,25.0,US,en,2085799.0
73,73,1212492798806482945,GlockfordFiles,31.0,4334.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,74,1212806053907185664,TheLeoTerrell,38.0,10790.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,75,1214911363971190784,TheKeystone,NaN,NaN,https://twitter.com/thekeystone,TWITTER,keystonenewsroom.com,N,57.0,US,en,4955.0
76,76,1214914228714430465,GanderNewsroom,NaN,NaN,https://twitter.com/GanderNewsroom,TWITTER,gandernewsroom.com,N,57.0,US,en,5237.0
77,77,1214915432043483142,CardinalAndPine,NaN,NaN,https://twitter.com/cardinalandpine,TWITTER,cardinalpine.com,N,57.0,US,en,6807.0
78,78,1216793092134723586,JustTheNews,48.0,29037.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,79,1222939896349970432,revistaoeste,42.0,21615.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,81,1227773808033116161,thelibertyloft,NaN,NaN,https://twitter.com/thelibertyloft,TWITTER,thelibertyloft.com,N,17.5,US,en,1075.0
82,82,1239369126658760704,jenmong23,32.0,14807.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,83,123975474,jonrappoport,NaN,NaN,https://www.twitter.com/jonrappoport,TWITTER,nomorefakenews.com,N,17.5,US,en,81491.0
84,84,1246619413987471360,thelatribune,NaN,NaN,https://twitter.com/thelatribune,TWITTER,thelosangelestribune.com,N,52.0,US,en,53.0
85,85,1247535087886823427,CRBeyond,NaN,NaN,https://twitter.com/CRBeyond,TWITTER,consciousreminder.com,N,42.0,US,en,44.0
86,86,125128723,RaheemKassam,58.0,11493.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,87,12524522,mercola,NaN,NaN,https://twitter.com/mercola,TWITTER,mercola.com,N,25.0,US,en,415045.0
88,88,1254822389981970435,freedomfirstnet,NaN,NaN,https://twitter.com/freedomfirstnet,TWITTER,freedomfirstnetwork.com,N,12.5,US,en,11065.0
89,89,1255176009764294656,Covid19Critical,NaN,NaN,https://twitter.com/Covid19Critical,TWITTER,covid19criticalcare.com,N,17.5,US,en,237316.0
90,90,1256287772144332800,SheldonRothMD1,41.0,7705.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,91,1256921941933535232,PanData19,NaN,NaN,https://twitter.com/PanData19/,TWITTER,pandata.org,N,40.0,US,en,53133.0
92,92,1258102233205481473,theraginpatriot,NaN,NaN,https://twitter.com/theraginpatriot,TWITTER,theragingpatriot.org,N,34.5,US,en,7608.0
93,93,1262840135659503619,HIT_Evidence,NaN,NaN,https://twitter.com/HIT_Evidence,TWITTER,hereistheevidence.com,N,7.5,US,en,1999.0
94,94,1264680484459724802,TheEXECUTlONER_,32.0,9579.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,95,1265323694173413378,RespectNH,NaN,NaN,https://twitter.com/RespectNH,TWITTER,respectnh.com,N,52.0,US,en,29.0
96,96,1267121558067326977,Dover63A,37.0,11870.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,97,1268382058432221186,CovidAnalysis,NaN,NaN,https://twitter.com/CovidAnalysis,TWITTER,c19early.com,N,39.5,US,en,9231.0
98,98,1269362727216168964,DrCraigRoberts,NaN,NaN,https://twitter.com/drcraigroberts,TWITTER,paulcraigroberts.org,N,12.5,US,en,4127.0
99,99,1275093660804222977,AriseOhio,NaN,NaN,https://twitter.com/AriseOhio,TWITTER,ariseohio.com,N,39.5,US,en,13.0
100,100,1279354572,kellybroganmd,NaN,NaN,https://twitter.com/KellyBroganMD,TWITTER,kellybroganmd.com,N,12.5,US,en,19399.0
101,101,1280883036213706763,BobMalandrin,54.0,20446.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,102,1283500466022875137,davidjsorensen,NaN,NaN,https://x.com/davidjsorensen?s=20,TWITTER,stopworldcontrol.com,N,20.0,US,en,4627.0
103,103,1284584906857877506,thehealthguy,NaN,NaN,https://twitter.com/thehealthguy,TWITTER,naturalhealth365.com,N,7.5,US,en,11.0
104,104,1285653600329510914,patriotproj,NaN,NaN,https://twitter.com/patriotproj,TWITTER,patriotproject.com,N,44.5,US,en,581.0
105,105,1288319695658135552,realstewpeters,33.0,61303.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,106,1289317799181991937,TheVAStar,NaN,NaN,https://twitter.com/TheVAStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,883.0
107,107,129019194,TruNews,NaN,NaN,https://www.twitter.com/trunews,TWITTER,trunews.com,N,20.0,US,en,63634.0
108,108,1293905531065647116,Rational_Ground,NaN,NaN,https://twitter.com/rational_ground,TWITTER,rationalground.com,N,30.0,US,en,15544.0
109,109,1295405245011460096,MayadeenEnglish,NaN,NaN,https://twitter.com/MayadeenEnglish,TWITTER,english.almayadeen.net,N,30.0,US,en,49472.0
110,110,129571843,RealKyleMorris,33.0,6213.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,111,1297154054,herbhealthhappy,NaN,NaN,https://twitter.com/herbhealthhappy?lang=en,TWITTER,herbshealthhappiness.com,N,22.5,US,en,2287.0
112,112,1311016569967796224,standup_fl,NaN,NaN,https://twitter.com/standup_fl,TWITTER,standupflorida.org,N,39.5,US,en,5.0
113,113,131249283,GatestoneInst,NaN,NaN,https://www.twitter.com/GatestoneInst,TWITTER,gatestoneinstitute.org,N,57.0,US,en,37009.0
114,114,131294264,SteveRotter,NaN,NaN,https://x.com/SteveRotter?s=20,TWITTER,steverotter.com,N,7.5,US,en,97.0
115,115,1316512549932859392,ColoradoHerald,NaN,NaN,https://twitter.com/ColoradoHerald,TWITTER,thecoloradoherald.com,N,7.5,US,en,220.0
116,116,1317473581476052993,S1lzF6u0WSo0BzD,60.0,10029.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117,117,1321227185852719104,MillionsAgainst,NaN,NaN,https://twitter.com/MillionsAgainst,TWITTER,mamm.org,N,30.0,US,en,1081.0
118,118,1327390225664864256,GeorgiaStarNews,NaN,NaN,https://twitter.com/GeorgiaStarNews,TWITTER,theconnecticutstar.com,N,40.0,US,en,946.0
119,119,1328396356910673920,woainewofficial,44.0,16889.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120,120,1328486920477831169,PressPopulist,NaN,NaN,https://x.com/PressPopulist?s=20,TWITTER,politicalsignal.com,N,0.0,US,en,993.0
121,121,1329195462398603264,NewsSurvive,NaN,NaN,https://x.com/NewsSurvive?s=20,TWITTER,survivethenews.com,N,0.0,US,en,128.0
122,122,1330565616936345601,LD_Sceptics,33.0,5108.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123,123,1330938379006042112,UW_Inter,NaN,NaN,https://twitter.com/UW_Inter,TWITTER,uwidata.com,N,20.0,US,en,10002.0
124,124,1335569586951950342,RealGeorgeWebb1,38.0,3814.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125,125,1335753957998796801,ThePatsGazette,NaN,NaN,https://twitter.com/thepatsgazette,TWITTER,patriotsgazette.com,N,52.0,US,en,14005.0
126,126,1337213656992526336,IndyBeginsAt220,36.0,2793.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,127,1338580797977210880,NewsBecker,NaN,NaN,https://twitter.com/NewsBecker,TWITTER,beckernews.com,N,25.0,US,en,23497.0
128,128,1339250806843850752,Baoliaogeming64,32.0,4475.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,129,1340712447796113408,patrick_THFC,40.0,34177.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,130,1344356576786866176,RepMTG,44.0,168855.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131,131,134555743,OneGreenPlanet,NaN,NaN,https://twitter.com/OneGreenPlanet,TWITTER,onegreenplanet.org,N,40.0,US,en,81508.0
132,132,1346092383658774529,RealRawNews1,NaN,NaN,https://x.com/RealRawNews1?s=20,TWITTER,realrawnews.com,N,7.5,US,en,44065.0
133,133,1347365630601617410,gc22gc,71.0,23462.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,134,1358085883824640000,MaldonDonmal,87.0,23189.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,135,1359114643655036931,Russia_Main,NaN,NaN,https://twitter.com/Russia_Main,TWITTER,ru-main.ru,N,12.5,US,en,12.0
136,136,1361744068066353156,SmilingOutrage,32.0,7170.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,137,1364528297531506691,yejibyeol,33.0,3245.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,138,1370259486661767169,IdahoTribune,NaN,NaN,https://twitter.com/IdahoTribune,TWITTER,idahotribune.org,N,52.0,US,en,5522.0
139,139,1370652693430116355,LiuZhangTH,31.0,3465.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,140,1376613818835460098,flcapitalstar,NaN,NaN,https://twitter.com/flcapitalstar,TWITTER,theconnecticutstar.com,N,40.0,US,en,90.0
141,141,1379418918,TLAVagabond,NaN,NaN,https://twitter.com/TLAVagabond,TWITTER,thelastamericanvagabond.com,N,17.5,US,en,57385.0
142,142,1379904915863134213,ConservRoof,NaN,NaN,https://twitter.com/ConservRoof,TWITTER,conservativeroof.com,N,0.0,US,en,2022.0
143,143,1389360201996832771,PapiTrumpo,37.0,40706.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,144,1391903682191630338,svtcontents,33.0,4047.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,145,1393629109314539525,usawirenews,NaN,NaN,https://twitter.com/usawirenews?lang=en,TWITTER,theusawire.com,N,50.0,US,en,453.0
146,146,1394656148884701185,Real_AnTheFacts,53.0,8613.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147,147,1400696309976231941,COVID19Up1,NaN,NaN,https://twitter.com/COVID19Up1,TWITTER,covid19up.org,N,7.5,US,en,9099.0
148,148,1400867111703089154,RagingAmericans,NaN,NaN,https://twitter.com/ragingamericans,TWITTER,ragingamericans.com,N,32.0,US,en,2482.0
149,149,1406055552879370240,brownstoneinst,NaN,NaN,https://twitter.com/brownstoneinst,TWITTER,brownstone.org,N,40.0,US,en,42127.0
150,150,1406695379958001665,TruthForHealth,NaN,NaN,https://twitter.com/TruthForHealth,TWITTER,truthforhealth.org,N,20.0,US,en,2634.0
151,151,1408003598,FDRLST,69.0,21693.0,https://twitter.com/FDRLST,TWITTER,thefederalist.com,N,12.5,US,en,429144.0
153,153,1412429980424830982,TheStarNewsNet,NaN,NaN,https://twitter.com/TheStarNewsNet,TWITTER,theconnecticutstar.com,N,40.0,US,en,457.0
154,154,1412773335738449924,puppyydreamm,55.0,29977.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,155,1413542899103408135,ThaiLeiMiWulei,32.0,2469.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,156,141422795,100PercFEDUP,NaN,NaN,https://twitter.com/100percFEDUP,TWITTER,100percentfedup.com,N,0.0,US,en,16964.0
157,157,1415684804339589120,ForLiuYu_TH,31.0,2870.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,158,1422887886010019845,jamong1323,109.0,89436.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,159,1426204233079140355,NevadaGlobe,NaN,NaN,https://twitter.com/NevadaGlobe,TWITTER,thenevadaglobe.com,N,57.0,US,en,1669.0
160,160,1428066441572454402,WIDailyStar,NaN,NaN,https://twitter.com/WIDailyStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,63.0
161,161,1428076295007703043,TheRealFrankSp1,NaN,NaN,https://twitter.com/TheRealFrankSp1,TWITTER,frankspeech.com,N,15.0,US,en,4989.0
162,162,1430605174674964480,JDunlap1974,68.0,19288.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
