"",Unnamed: 0,target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
163,163,1430772400258441229,Mos_Translators,31.0,2230.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,165,1431774993419956224,jhmdrei,59.0,54651.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167,167,1435324162868928518,PrPatriotUS,45.0,28253.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168,168,1439846902493638657,patreasure_,39.0,8314.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169,169,1440473945459740676,rightwingalert,NaN,NaN,https://twitter.com/rightwingalert,TWITTER,rightwingtribune.com,N,40.0,US,en,29.0
170,170,1443033661545205760,BrentHane,40.0,3775.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,171,144367359,NowTheEndBegins,NaN,NaN,https://twitter.com/nowtheendbegins,TWITTER,nowtheendbegins.com,N,10.0,US,en,40858.0
172,172,1445790373381480455,WatchSalemNews,NaN,NaN,https://twitter.com/WatchSalemNews,TWITTER,salemnewschannel.com,N,15.0,US,en,4580.0
173,173,1446231057259433988,DrLoupis,33.0,133088.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
174,174,1446465174,akafacehots,60.0,19408.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,175,1446575772374687745,AZFreeNews,NaN,NaN,https://twitter.com/AZFreeNews,TWITTER,azfreenews.com,N,44.5,US,en,1281.0
176,176,1452046678383632385,Kc_Casey1,36.0,4928.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,177,1453031999611064323,PADailyStar,NaN,NaN,https://twitter.com/PADailyStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,78.0
178,178,1455464988403920900,Bigbird32392741,37.0,5384.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,179,14575708,vtforeignpolicy,NaN,NaN,https://x.com/vtforeignpolicy?s=20,TWITTER,vtforeignpolicy.com,N,22.5,US,en,33976.0
180,180,1457796469029842950,matjendav4,39.0,10825.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181,181,1461593994157199360,american_mirror,NaN,NaN,https://twitter.com/American_Mirror,TWITTER,theamericanmirror.com,N,22.0,US,en,37.0
182,182,146208663,freenbeckynews,42.0,6053.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,183,1463323379537117187,rushlimbaugh,NaN,NaN,https://twitter.com/rushlimbaugh,TWITTER,rushlimbaugh.com,N,12.5,US,en,40.0
184,184,1465347964252180493,P_McCulloughMD,138.0,119704.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185,185,14668648,NaturalSolution,NaN,NaN,https://twitter.com/naturalsolution,TWITTER,naturalsolutionsmag.com,N,37.5,US,en,6580.0
186,186,1466939135357337605,angie_anson,76.0,15417.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,187,1467482107,MDiplomacyWORLD,NaN,NaN,https://twitter.com/MDiplomacyWORLD,TWITTER,moderndiplomacy.eu,N,12.5,US,en,10792.0
188,188,1472112627853983746,blueskybaiyun2,42.0,7172.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189,189,1473889073077141510,NewsLiveFree,NaN,NaN,https://twitter.com/NewsLiveFree/,TWITTER,newslive.com,N,44.5,US,en,32.0
190,190,1477071867219304449,45LVNancy,33.0,8751.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191,191,147821538,Leafly,NaN,NaN,https://twitter.com/Leafly,TWITTER,leafly.com,N,55.0,US,en,192795.0
192,192,1478792963090169860,healthbyjames,67.0,196248.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193,193,1479176031248465929,SerkanK16508934,31.0,5004.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194,194,147964447,interfax_news,NaN,NaN,https://twitter.com/interfax_news,TWITTER,interfax.com,N,47.0,US,en,575279.0
195,195,1482348076895711232,NineteamsUpdate,40.0,5901.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197,197,1483767977807859720,YEJI_CNFU,32.0,2806.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198,198,1484546520099737604,Robertonuzzoam,60.0,14267.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199,199,14866985,jubals,NaN,NaN,https://twitter.com/jubals,TWITTER,powderedwigsociety.com,N,0.0,US,en,404.0
200,200,1488585899537584128,CartlandDavid,54.0,21562.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,201,1489396994372157449,USAPat4DJT,34.0,2514.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202,202,1490815280817258496,ValiantNewsLive,NaN,NaN,https://twitter.com/ValiantNewsLive,TWITTER,valiantnews.com,N,42.0,US,en,1650.0
203,203,1491524880323465220,YikesToday,NaN,NaN,https://twitter.com/yikestoday,TWITTER,yikestoday.com,N,22.0,US,en,37.0
204,204,1491820220,REALfarmacy,NaN,NaN,https://twitter.com/realfarmacy,TWITTER,realfarmacy.com,N,12.5,US,en,2482.0
205,205,1492670054541844482,KariLakeWarRoom,54.0,55089.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206,206,1494531504700997633,Fisherlady111,91.0,55646.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207,207,1497004479169712129,ConnecticutStar,NaN,NaN,https://twitter.com/ConnecticutStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,8.0
208,208,1501492520718532618,GTV26543476,62.0,8091.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209,209,1508503638758592515,udreams30,104.0,23357.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
210,210,1511210025955561479,LadyConstance8,85.0,18417.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211,211,15115280,PalmerReport,NaN,NaN,https://twitter.com/PalmerReport,TWITTER,palmerreport.com,N,44.5,US,en,527937.0
212,212,1511744969983377410,Ms_Betty_Bop,46.0,4098.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
213,213,1511985009015631873,terra_cremada,43.0,19563.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214,214,1517655068232802306,RevolverNewsUSA,NaN,NaN,https://twitter.com/RevolverNewsUSA,TWITTER,revolver.news,N,7.5,US,en,49537.0
215,215,1518719815640395777,AntonioSabatoJr,41.0,45080.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
216,216,1518777787213041665,patriot_hammer,38.0,5369.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217,217,1518824903637671936,deSunShineBand,37.0,5311.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218,218,1519009150042206208,redvoicenews,NaN,NaN,https://twitter.com/redvoicenews,TWITTER,redvoicemedia.com,N,32.5,US,en,48176.0
219,219,1519149591052046336,DieHard45RG,65.0,8061.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220,220,1519151532284989440,TonyIannitelli,52.0,6638.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221,221,1519363996050018304,MtnMama406,49.0,9141.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
222,222,1519441950335774722,RayJPolitics1,41.0,7142.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223,223,1520130560231981057,Plandemic3Movie,NaN,NaN,https://x.com/Plandemic3Movie?s=20,TWITTER,plandemicseries.com,N,35.0,US,en,188229.0
224,224,1520465227183276034,patriotmary4,41.0,3764.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
225,225,15207668,HouseGOP,33.0,5235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
226,226,1520905510093996032,YankeeCowboy24,50.0,9302.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
227,227,15212187,bennyjohnson,50.0,78796.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228,228,1522886895226658816,tateflixtv,45.0,5391.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
230,230,1527027191552294915,BillEllmore,33.0,23646.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
231,231,152747558,medicaldaily,NaN,NaN,https://twitter.com/medicaldaily,TWITTER,medicaldaily.com,N,44.5,US,en,18041.0
232,232,1528943647185678336,LeadingReport,NaN,NaN,https://twitter.com/LeadingReport,TWITTER,theleadingreport.com,N,0.0,US,en,327743.0
233,233,1529411290640302081,ScitechUniverse,NaN,NaN,https://www.twitter.com/SciTechUniverse,TWITTER,sci-techuniverse.com,N,52.0,US,en,0.0
234,234,1537219381649977344,DailyNoahNews,40.0,7629.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
235,235,15392486,disclosetv,44.0,45250.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
236,236,1539579530381254656,AnnAmericaFirst,37.0,6214.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237,237,15416505,GovMikeHuckabee,NaN,NaN,https://www.twitter.com/GovMikeHuckabee,TWITTER,mikehuckabee.com,N,44.5,US,en,1916426.0
238,238,15450660,Greg_Palast,NaN,NaN,https://twitter.com/Greg_Palast,TWITTER,gregpalast.com,N,49.5,US,en,81406.0
239,239,154532994,ActivistPost,NaN,NaN,https://www.twitter.com/ActivistPost,TWITTER,activistpost.com,N,12.5,US,en,41300.0
240,240,1545523991217147907,helen44767171,97.0,22800.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
241,241,1545824442986762242,DaAcervo,57.0,40920.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
242,242,1546709213476335616,MGKoreaHA,35.0,2962.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
243,243,1547060724370792448,NFSC_HAGnews,219.0,117812.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
244,244,1548065460121321474,PopsBackAgain,39.0,5132.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
245,245,15503210,Antiwarcom,NaN,NaN,https://twitter.com/Antiwarcom?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,TWITTER,antiwar.com,N,49.5,US,en,81742.0
246,246,15515169,toddstarnes,NaN,NaN,https://twitter.com/toddstarnes,TWITTER,toddstarnes.com,N,49.5,US,en,230232.0
247,247,1551523351843192834,DameScorpio,50.0,8630.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
248,248,1551736994442760192,PatPetterson2,37.0,5273.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
249,249,1551842418927869952,AllBiteNoBark88,38.0,21896.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
250,250,1552407495255199745,Xx17965797N,75.0,49487.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
251,251,1553876653406814211,Rammie24,52.0,7253.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
252,252,15645871,DrEddyClinic,NaN,NaN,https://twitter.com/dreddyclinic,TWITTER,dreddymd.com,N,7.5,US,en,244086.0
253,253,1564976739427786753,fengyunshe,145.0,36364.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
254,254,1565507057549459457,nho82897178,94.0,22813.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255,255,15669672,PamelaGeller,46.0,10904.0,https://twitter.com/pamelageller,TWITTER,gellerreport.com,N,10.0,US,en,181477.0
256,256,1574488279390601220,Whatfinger1,NaN,NaN,https://twitter.com/Whatfinger1,TWITTER,whatfinger.com,N,12.5,US,en,888.0
257,257,15759387,RadioPatriot,NaN,NaN,https://twitter.com/RadioPatriot,TWITTER,radiopatriot.net,N,30.0,US,en,3808.0
258,258,1577761560394665984,DiedSuddenly_,51.0,86407.0,https://twitter.com/DiedSuddenly_,TWITTER,diedsuddenly.info,N,22.5,US,en,667398.0
259,259,1579976278999973889,Revwwthompson,53.0,6475.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
260,260,1580367881442926592,_SmokeyGirl25,41.0,4315.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
261,261,1582939922259812352,respect_stories,NaN,NaN,https://x.com/respect_stories?s=20,TWITTER,respectidaho.com,N,52.0,US,en,9.0
262,262,1585618712345935876,GA_Record,NaN,NaN,https://twitter.com/GA_Record,TWITTER,georgiarecord.com,N,20.0,US,en,933.0
263,263,1585788006576918528,RosannaM1970,76.0,13833.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
264,264,1585877359038808064,Teagan1776,33.0,3184.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
265,265,1586000702660235264,JewelsJonesLive,37.0,3967.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
266,266,1586163728655220736,Unshackled_QE,NaN,NaN,https://x.com/Unshackled_QE?s=20,TWITTER,unshackledminds.com,N,0.0,US,en,18.0
267,267,1586560515916156929,realouMAGAgirl,122.0,34815.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268,268,1586890416506347522,GeoengineeringW,NaN,NaN,https://twitter.com/GeoengineeringW,TWITTER,geoengineeringwatch.org,N,30.0,US,en,940.0
269,269,1586968339666145282,NancyMar2022,38.0,3081.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
270,270,1587522565739843585,DevilD0g_,52.0,6167.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
272,272,1589443233444089856,demcommies,NaN,NaN,https://twitter.com/demcommies,TWITTER,pacificpundit.com,N,0.0,US,en,6587.0
273,273,1592188700787707906,FrontlineNewsUS,NaN,NaN,https://twitter.com/FrontlineNewsUS,TWITTER,frontline.news,N,12.5,US,en,2135.0
274,274,1593771884528680960,anguishoflibs,39.0,2781.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
275,275,1594872345901998080,MosWriting,54.0,21629.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
277,277,1596469960708165632,NeonNettle,NaN,NaN,https://twitter.com/NeonNettle,TWITTER,neonnettle.com,N,52.0,US,en,7.0
279,279,1604581002655027200,DiscoverTRW,66.0,9321.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
280,280,160596522,ChiDefender,NaN,NaN,https://twitter.com/chidefender,TWITTER,chicagodefender.com,N,57.5,US,en,8688.0
282,282,16076032,ggreenwald,79.0,53597.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
283,283,1608576778372521984,greenmedinfo,NaN,NaN,https://twitter.com/greenmedinfo,TWITTER,greenmedinfo.com,N,30.0,US,en,273.0
284,284,16106584,stillgray,63.0,33154.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
285,285,1635015762648678400,davidcd0418,33.0,2499.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
286,286,1639485735932764161,FirstQAnon,NaN,NaN,https://x.com/FirstQAnon?s=20,TWITTER,qanon.pub,N,17.5,US,en,2677.0
287,287,1640687231013625859,ReviewOrie45124,NaN,NaN,https://twitter.com/ReviewOrie45124,TWITTER,orientalreview.org,N,12.5,US,en,27.0
288,288,1647749834646999040,creatdestmed,NaN,NaN,https://twitter.com/creatdestmed,TWITTER,creativedestructionmedia.com,N,20.0,US,en,364.0
289,289,16589206,wikileaks,NaN,NaN,https://twitter.com/wikileaks/,TWITTER,wikileaks.org,N,44.5,US,en,5619613.0
290,290,166134301,CurtisHebert,169.0,56793.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
291,291,1663885502540398595,realJoeHoft,NaN,NaN,https://twitter.com/realJoeHoft,TWITTER,joehoft.com,N,10.0,US,en,1553.0
292,292,1663963665660354562,SCJournalOnline,NaN,NaN,https://x.com/SCJournalOnline?s=20,TWITTER,strategic-culture.su,N,12.5,US,en,1412.0
293,293,1671452427218763779,TheDuranReal,NaN,NaN,https://x.com/TheDuranReal?s=20,TWITTER,theduran.com,N,0.0,US,en,15697.0
294,294,1678273014,dgaytandzhieva,NaN,NaN,https://twitter.com/dgaytandzhieva,TWITTER,dilyana.bg,N,17.5,US,en,59864.0
295,295,1684841268956868609,GeopolitikaEN,NaN,NaN,https://twitter.com/GeopolitikaEN,TWITTER,geopolitika.ru,N,20.0,US,en,809.0
296,296,168541923,ACTforAmerica,43.0,13458.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
297,297,1685770941807149056,VigilantNews,NaN,NaN,https://twitter.com/VigilantNews,TWITTER,vigilantnews.com,N,7.5,US,en,57039.0
298,298,1699037857,Tasnimnews_EN,NaN,NaN,https://twitter.com/Tasnimnews_EN,TWITTER,tasnimnews.com,N,7.5,US,en,41233.0
299,299,1703063382,80syaku,36.0,7686.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300,300,1708468515592667136,Stewpeters1132,NaN,NaN,https://x.com/Stewpeters1132?s=20,TWITTER,stewpeters.com,N,7.5,US,en,43.0
301,301,1710833660260405248,AddInfoOrg,NaN,NaN,https://twitter.com/AddInfoOrg,TWITTER,addictinginfo.com,N,29.5,US,en,0.0
302,302,17349381,frfrankpavone,76.0,28502.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
303,303,17454769,glennbeck,NaN,NaN,https://twitter.com/glennbeck,TWITTER,glennbeck.com,N,44.5,US,en,1814725.0
304,304,17523437,PeggyHall,NaN,NaN,https://twitter.com/PeggyHall,TWITTER,thehealthyamerican.org,N,22.5,US,en,6640.0
305,305,17614200,KevinJacksonTBS,NaN,NaN,https://www.twitter.com/KevinJacksonTBS,TWITTER,theblacksphere.net,N,44.5,US,en,62262.0
306,306,17824071,ANTHONYBLOGAN,NaN,NaN,https://www.twitter.com/anthonyblogan,TWITTER,anthonyblogan.com,N,57.0,US,en,62711.0
307,307,17828368,aciprensa,NaN,NaN,https://twitter.com/aciprensa,TWITTER,aciprensa.com,N,57.0,US,en,444711.0
308,308,17850268,HeartlandInst,NaN,NaN,https://twitter.com/heartlandinst,TWITTER,heartland.org,N,30.0,US,en,16611.0
309,309,18001922,LiveAction,NaN,NaN,https://twitter.com/liveaction,TWITTER,liveaction.org,N,30.0,US,en,179220.0
310,310,18005085,MZHemingway,129.0,63326.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,311,18029139,BlackNews,NaN,NaN,https://twitter.com/BlackNews,TWITTER,blacknews.com,N,44.5,US,en,92723.0
312,312,18040475,thedailybanter,NaN,NaN,https://twitter.com/thedailybanter,TWITTER,thedailybanter.com,N,59.5,US,en,5947.0
313,313,18093097,unhealthytruth,NaN,NaN,https://twitter.com/unhealthytruth,TWITTER,healthnutnews.com,N,20.0,US,en,165095.0
314,314,18118505,barenakedislam,NaN,NaN,https://twitter.com/barenakedislam,TWITTER,barenakedislam.com,N,42.0,US,en,16508.0
315,315,18166778,Jim_Jordan,57.0,76450.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
316,316,18176382,GraniteGrok,NaN,NaN,https://twitter.com/GraniteGrok,TWITTER,granitegrok.com,N,37.5,US,en,2129.0
317,317,18247062,JudicialWatch,66.0,20175.0,https://www.twitter.com/JudicialWatch,TWITTER,judicialwatch.org,N,57.0,US,en,2120707.0
318,318,18266688,TomFitton,172.0,124457.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
319,319,18379614,RubinReport,36.0,7043.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
320,320,1851981150,TnA1776,NaN,NaN,https://twitter.com/tna1776,TWITTER,truthandaction.org,N,7.5,US,en,73.0
322,322,18637344,intellectualTO,NaN,NaN,https://twitter.com/intellectualTO,TWITTER,intellectualtakeout.org,N,44.5,US,en,11117.0
323,323,18643437,PrisonPlanet,129.0,52256.0,https://twitter.com/PrisonPlanet,TWITTER,summit.news,N,7.5,US,en,1383981.0
324,324,1872617761,joeimbriano777,NaN,NaN,https://twitter.com/joeimbriano777,TWITTER,thefullertoninformer.com,N,32.5,US,en,2813.0
325,325,187318645,WetpaintTV,NaN,NaN,https://twitter.com/wetpainttv,TWITTER,wetpaintlife.com,N,39.5,US,en,68813.0
326,326,187578616,horowitz39,NaN,NaN,https://twitter.com/horowitz39,TWITTER,frontpagemag.com,N,30.0,US,en,82863.0
327,327,1879257745,Worldtruthtvs,NaN,NaN,https://www.youtube.com/c/EddieWorldTruthTV/videos,TWITTER,worldtruth.tv,N,7.5,US,en,17.0
328,328,18809812,toadmeister,120.0,100690.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
329,329,1881296893,PatrickByrne,38.0,5922.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
330,330,18856867,zerohedge,221.0,324005.0,https://twitter.com/zerohedge,TWITTER,zerohedge.com,N,15.0,US,en,1799121.0
331,331,188916113,christianhlines,NaN,NaN,https://twitter.com/christianhlines,TWITTER,christianheadlines.com,N,57.0,US,en,8951.0
332,332,18927538,LifeSite,NaN,NaN,https://twitter.com/LifeSite,TWITTER,lifesitenews.com,N,17.5,US,en,65221.0
333,333,18956212,FAIRImmigration,37.0,4815.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
334,334,1898509585,AmActionNews,NaN,NaN,https://twitter.com/AmActionNews,TWITTER,americanactionnews.com,N,44.5,US,en,5651.0
335,335,1903712426,tassagency_en,NaN,NaN,https://twitter.com/tassagency_en,TWITTER,tass.com,N,15.0,US,en,131693.0
336,336,1908627954,JasonMBrodsky,33.0,8767.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
337,337,19091173,scrowder,49.0,12249.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
338,338,191871143,VigilantFox,99.0,232832.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
339,339,19211550,gatewaypundit,110.0,96887.0,https://twitter.com/gatewaypundit,TWITTER,thegatewaypundit.com,N,30.0,US,en,713948.0
340,340,1923729505,TechTimes_News,NaN,NaN,https://twitter.com/TechTimes_News,TWITTER,techtimes.com,N,57.0,US,en,12490.0
341,341,19257539,TheHayride,NaN,NaN,https://twitter.com/TheHayride,TWITTER,thehayride.com,N,22.5,US,en,5443.0
342,342,1931893196,UnzReview,NaN,NaN,https://twitter.com/UnzReview,TWITTER,unz.com,N,37.5,US,en,12669.0
343,343,195271137,larryelder,114.0,68850.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
344,344,195717987,JamieSale,33.0,17776.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
345,345,1957674949,MadWorldNews,NaN,NaN,https://twitter.com/MadWorldNews,TWITTER,madworldnews.com,N,37.5,US,en,102151.0
346,346,1964862775,GUnderground_TV,44.0,6757.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
347,347,196769365,Scott_4Trump,53.0,10120.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
