"",Unnamed: 0,target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
518,518,4717892303,V_of_Europe,NaN,NaN,https://twitter.com/V_of_Europe,TWITTER,voiceofeurope.com,N,15.0,US,en,182337.0
519,519,47253057,RogerJStoneJr,47.0,15422.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
520,520,47293791,w_terrence,44.0,27125.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
521,521,475119104,WakingTimes,NaN,NaN,https://twitter.com/wakingtimes,TWITTER,wakingtimes.com,N,17.5,US,en,9743.0
522,522,4765364386,ChuckCallesto,34.0,124949.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
523,523,4826563611,TheGrayzoneNews,NaN,NaN,https://twitter.com/TheGrayzoneNews,TWITTER,thegrayzone.com,N,17.5,US,en,303546.0
524,524,486289771,GrabienMedia,NaN,NaN,https://twitter.com/grabienmedia,TWITTER,grabien.com,N,44.5,US,en,10422.0
525,525,487118986,XHNews,NaN,NaN,https://twitter.com/XHNews,TWITTER,english.news.cn,N,7.5,US,en,11979057.0
526,526,487600344,Bipartisanism,NaN,NaN,https://twitter.com/bipartisanism,TWITTER,bipartisanreport.com,N,57.5,US,en,135795.0
527,527,488825725,nbreavington,108.0,83957.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
528,528,49616273,globaltimesnews,52.0,13251.0,https://twitter.com/globaltimesnews,TWITTER,globaltimes.cn,N,39.5,US,en,1892826.0
529,529,4970411,AJEnglish,NaN,NaN,https://twitter.com/ajenglish,TWITTER,aljazeera.com,N,52.0,US,en,8797371.0
530,530,498223316,cdalerts,NaN,NaN,https://twitter.com/cdalerts,TWITTER,conservative-daily.com,N,7.5,US,en,1654.0
531,531,50434933,LifeNewsHQ,113.0,82886.0,https://twitter.com/LifeNewsHQ,TWITTER,lifenews.com,N,17.5,US,en,324170.0
532,532,504421694,Strange_Sounds,NaN,NaN,https://twitter.com/strange_sounds,TWITTER,strangesounds.org,N,25.0,US,en,11432.0
533,533,50769180,IngrahamAngle,NaN,NaN,https://twitter.com/IngrahamAngle,TWITTER,lauraingraham.com,N,39.5,US,en,4716094.0
534,534,523248016,jsolomonReports,146.0,75691.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535,535,52404889,WestonAPrice,NaN,NaN,https://twitter.com/WestonAPrice,TWITTER,westonaprice.org,N,30.0,US,en,38167.0
536,536,532048883,EasternHerald,NaN,NaN,https://twitter.com/easternherald/,TWITTER,easternherald.com,N,5.0,US,en,560.0
537,537,532602984,realMaryFanning,NaN,NaN,https://x.com/realMaryFanning?s=20,TWITTER,theamericanreport.org,N,7.5,US,en,7990.0
538,538,537709549,LauraLoomer,50.0,17238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
539,539,537959685,justworldtweets,NaN,NaN,https://twitter.com/justworldtweets?s=21,TWITTER,just-international.org,N,30.0,US,en,282.0
540,540,542962969,hrkbenowen,61.0,33204.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
541,541,55329156,RNCResearch,35.0,10445.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
542,542,55580205,drsircus,NaN,NaN,https://twitter.com/drsircus,TWITTER,drsircus.com,N,27.5,US,en,2228.0
543,543,556019936,FPPTim,NaN,NaN,https://twitter.com/FPPTim,TWITTER,thewashingtonstandard.com,N,17.5,US,en,4056.0
544,544,56644534,CCTV,NaN,NaN,https://twitter.com/CCTV,TWITTER,english.cctv.com,N,44.5,US,en,1030261.0
545,545,567289542,Saudi_Gazette,NaN,NaN,https://twitter.com/Saudi_Gazette,TWITTER,saudigazette.com.sa,N,44.5,US,en,521726.0
546,546,58579942,mattgaetz,35.0,33148.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
547,547,586707638,SidneyPowell1,41.0,25650.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
548,548,592730371,JackPosobiec,73.0,61336.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
549,549,594886554,TheLastRefuge2,89.0,28765.0,https://twitter.com/TheLastRefuge2,TWITTER,theconservativetreehouse.com,N,20.0,US,en,242107.0
550,550,595644255,ClashDailyCom,NaN,NaN,https://twitter.com/clashdailycom,TWITTER,clashdaily.com,N,42.0,US,en,54.0
551,551,598623415,srbininfo,NaN,NaN,https://x.com/srbininfo?s=20,TWITTER,srbin.info,N,12.5,US,en,15238.0
552,552,601535938,RealMattCouch,119.0,70270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
553,553,604632375,wellbeingjourna,NaN,NaN,https://twitter.com/wellbeingjourna,TWITTER,wellbeingjournal.com,N,40.0,US,en,761.0
554,554,606400487,Church_Militant,NaN,NaN,https://twitter.com/Church_Militant,TWITTER,churchmilitant.com,N,35.0,US,en,53139.0
555,555,60698597,Consortiumnews,NaN,NaN,https://twitter.com/Consortiumnews,TWITTER,consortiumnews.com,N,47.5,US,en,75674.0
556,556,609244293,Hamletgarcia17,80.0,18271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
557,557,62329139,USAWatchdog,NaN,NaN,https://twitter.com/usawatchdog,TWITTER,usawatchdog.com,N,25.0,US,en,37044.0
558,558,635928417,USA_Anne711,37.0,4392.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
559,559,64643056,RT_com,NaN,NaN,https://twitter.com/rt_com,TWITTER,rt.com,N,20.0,US,en,3180498.0
560,560,69156861,TheChiefNerd,72.0,164289.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,561,69172612,arabnews,NaN,NaN,https://twitter.com/arabnews,TWITTER,arabnews.com,N,44.5,US,en,502115.0
562,562,702582536397070337,awarenessactcom,NaN,NaN,https://twitter.com/awarenessactcom,TWITTER,awarenessact.com,N,57.5,US,en,617.0
563,563,702608032845451264,RealGeoEngWatch,NaN,NaN,https://twitter.com/RealGeoEngWatch,TWITTER,geoengineeringwatch.org,N,30.0,US,en,21328.0
564,564,70355674,ashoswai,31.0,4435.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
565,565,71869296,wattsupwiththat,NaN,NaN,https://twitter.com/wattsupwiththat,TWITTER,wattsupwiththat.com,N,22.5,US,en,41406.0
566,566,71880823,Cubanoselmundo,NaN,NaN,https://twitter.com/Cubanoselmundo,TWITTER,cubanosporelmundo.com,N,57.5,US,en,114248.0
567,567,721820969690468352,MustReadAlaska,NaN,NaN,https://twitter.com/MustReadAlaska,TWITTER,mustreadalaska.com,N,49.5,US,en,3133.0
568,568,722528529716383744,ACTBrigitte,58.0,20482.0,https://twitter.com/ACTBrigitte,TWITTER,brigittegabriel.com,N,50.0,US,en,1048870.0
569,569,730074470010982402,wonderworld2016,32.0,2707.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
570,570,734315151919218688,DOYOUNG__21,33.0,10823.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
571,571,73572581,beforeitsnews,NaN,NaN,https://twitter.com/beforeitsnews,TWITTER,beforeitsnews.com,N,0.0,US,en,64799.0
572,572,737749833281216512,chicago_wire,NaN,NaN,https://twitter.com/chicago_wire,TWITTER,westcooknews.com,N,49.5,US,en,532.0
573,573,74672763,LiberatedCit,36.0,4532.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
574,574,747854342334480385,vgclements1,54.0,28657.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
575,575,749016639287414784,theamgreatness,NaN,NaN,https://twitter.com/theamgreatness,TWITTER,amgreatness.com,N,42.0,US,en,42216.0
576,576,75441707,WEEKLYBLITZ,NaN,NaN,https://twitter.com/WEEKLYBLITZ?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,TWITTER,weeklyblitz.net,N,12.5,US,en,960.0
577,577,754523975867244544,NewsFromCCT,NaN,NaN,https://twitter.com/NewsFromCCT,TWITTER,clarkcountytoday.com,N,57.0,US,en,2279.0
578,578,757832485,realLizUSA,56.0,10373.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
579,579,7597712,PJMedia_com,NaN,NaN,https://www.twitter.com/PJMedia_com,TWITTER,pjmedia.com,N,27.5,US,en,64563.0
580,580,759821534684905472,SvidokInfo,NaN,NaN,https://twitter.com/SvidokInfo,TWITTER,svidok.info,N,57.5,US,en,58.0
581,581,765255265503543296,ProfMJCleveland,42.0,7081.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
582,582,76650226,djockers5,NaN,NaN,https://twitter.com/djockers5,TWITTER,drjockers.com,N,20.0,US,en,2088.0
583,583,770700673688088577,_HealingOracle_,NaN,NaN,https://twitter.com/_HealingOracle_,TWITTER,healingoracle.ch,N,20.0,US,en,368.0
584,584,772767795788546048,SANAEnOfficial,NaN,NaN,https://twitter.com/SANAEnOfficial,TWITTER,sana.sy,N,7.5,US,en,8720.0
585,585,774893842780696577,TheGoldWaterUS,NaN,NaN,https://twitter.com/thegoldwaterUS,TWITTER,thegoldwater.com,N,20.0,US,en,12964.0
586,586,778763106289758208,JennaEllisEsq,31.0,7653.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
587,587,77918673,StopTechnocracy,NaN,NaN,https://twitter.com/stoptechnocracy,TWITTER,technocracy.news,N,32.5,US,en,20563.0
588,588,779657810405654528,TehranTimes79,NaN,NaN,https://twitter.com/TehranTimes79,TWITTER,tehrantimes.com,N,7.5,US,en,42883.0
589,589,782018153207431168,ChildrensHD,83.0,35020.0,https://twitter.com/childrenshd,TWITTER,childrenshealthdefense.org,N,17.5,US,en,215286.0
590,590,785297462810378240,lovetocook12345,41.0,5150.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
591,591,78630413,RobertoCarlo14,37.0,4847.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
592,592,789598902,livelovefruit,NaN,NaN,https://twitter.com/livelovefruit,TWITTER,livelovefruit.com,N,59.5,US,en,1980.0
593,593,791141046054944769,210observer,NaN,NaN,https://twitter.com/210observer,TWITTER,saobserver.com,N,39.5,US,en,332.0
594,594,791278480935817217,tagDivOfficial,NaN,NaN,https://www.twitter.com/tagdivofficial,TWITTER,weboff.us,N,52.0,US,en,3938.0
595,595,798168879293956096,TheNorthStar,NaN,NaN,https://twitter.com/TheNorthStar,TWITTER,thenorthstar.com,N,49.5,US,en,72179.0
596,596,800101436642050048,Leyh___Brian,41.0,8449.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
597,597,800983787945357312,picphysicians,NaN,NaN,https://twitter.com/picphysicians,TWITTER,physiciansforinformedconsent.org,N,39.5,US,en,109986.0
598,598,806344552718045184,drsimonegold,NaN,NaN,https://twitter.com/drsimonegold,TWITTER,americasfrontlinedoctors.org,N,17.5,US,en,780437.0
600,600,806611837693415428,allnewspipeline,NaN,NaN,https://twitter.com/allnewspipeline,TWITTER,allnewspipeline.com,N,7.5,US,en,190.0
601,601,80857088,NVICLoeDown,NaN,NaN,https://twitter.com/NVICLoeDown,TWITTER,nvic.org,N,12.5,US,en,22628.0
602,602,810055220,ProudElephantUS,36.0,44057.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603,603,811972460560019456,republic,NaN,NaN,https://twitter.com/republic,TWITTER,republicworld.com,N,39.5,US,en,2851612.0
604,604,812230714632663040,GreenWWarriors,NaN,NaN,https://twitter.com/GreenWWarriors,TWITTER,greenworldwarriors.com,N,57.5,US,en,895.0
605,605,813279088865644544,IrnaEnglish,NaN,NaN,https://twitter.com/IrnaEnglish,TWITTER,en.irna.ir,N,7.5,US,en,56731.0
606,606,814509223551737856,Tamama0306,45.0,10776.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
607,607,814858130978996224,UpliftingToday,NaN,NaN,https://www.twitter.com/UpliftingToday,TWITTER,upliftingtoday.com,N,50.0,US,en,37.0
608,608,821095705724866560,TheTNStar,NaN,NaN,https://twitter.com/thetnstar,TWITTER,theconnecticutstar.com,N,40.0,US,en,5210.0
609,609,828800194355437573,209TimesCA,NaN,NaN,https://twitter.com/209TimesCA,TWITTER,209times.com,N,39.5,US,en,8365.0
610,610,830237549268447233,AmericaDefiant,NaN,NaN,https://twitter.com/AmericaDefiant,TWITTER,defiantamerica.com,N,39.5,US,en,1331.0
611,611,830735349206904833,Guardemocracy,NaN,NaN,https://twitter.com/Guardemocracy,TWITTER,theguardiansofdemocracy.com,N,50.0,US,en,328.0
612,612,831088844657135617,dramapotatoe,95.0,35143.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
613,613,836643708313403393,RedBlueDivide,NaN,NaN,https://twitter.com/RedBlueDivide,TWITTER,redbluedivide.com,N,32.0,US,en,50.0
614,614,836747320494436352,USTruthWire,NaN,NaN,https://twitter.com/ustruthwire?lang=en,TWITTER,conservativewiredaily.com,N,50.0,US,en,201.0
615,615,839188766208245761,LosAngelesBlade,NaN,NaN,https://twitter.com/LosAngelesBlade,TWITTER,losangelesblade.com,N,49.5,US,en,1926.0
616,616,841489249157468161,DemocracyDocket,NaN,NaN,https://twitter.com/DemocracyDocket,TWITTER,democracydocket.com,N,39.5,US,en,379363.0
617,617,845728536,remnantnews,NaN,NaN,https://twitter.com/remnantnews,TWITTER,remnantnewspaper.com,N,17.5,US,en,39419.0
618,618,845945503275610113,jjarchiv,52.0,17793.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
619,619,846315486,ntdtv_english,NaN,NaN,https://twitter.com/ntdtv_english,TWITTER,ntdnews.com,N,44.5,US,en,528.0
620,620,850036892,Project_Veritas,42.0,314585.0,https://twitter.com/Project_Veritas,TWITTER,projectveritas.com,N,44.5,US,en,1158707.0
621,621,850425860800692225,ICANdecide,NaN,NaN,https://twitter.com/ICANdecide,TWITTER,icandecide.org,N,12.5,US,en,64394.0
622,622,851985789072408576,HighWireTalk,37.0,5324.0,https://twitter.com/highwiretalk,TWITTER,thehighwire.com,N,22.5,US,en,197358.0
623,623,854040512080293888,CubitaNow,NaN,NaN,https://twitter.com/CubitaNow,TWITTER,cubitanow.com,N,57.5,US,en,26695.0
624,624,856991644134068224,bigleaguepol,NaN,NaN,https://twitter.com/BigLeaguePol,TWITTER,bigleaguepolitics.com,N,12.5,US,en,66477.0
625,625,85891421,YourBlackWorld,NaN,NaN,https://twitter.com/yourblackworld,TWITTER,yourblackworld.net,N,39.5,US,en,30484.0
626,626,86096628,NewAmericanMag,NaN,NaN,https://twitter.com/NewAmericanMag,TWITTER,thenewamerican.com,N,47.0,US,en,16217.0
627,627,864813532407361536,faithfamilyusa,NaN,NaN,https://www.twitter.com/FaithFamilyUSA,TWITTER,faithfamilyamerica.com,N,39.5,US,en,15.0
628,628,867759412198477829,SoShareThis,NaN,NaN,https://twitter.com/SoShareThis,TWITTER,sosharethis.com,N,49.5,US,en,16.0
629,629,870283075,HealthyFood999,NaN,NaN,https://twitter.com/healthyfood999,TWITTER,healthyfoodhouse.com,N,20.0,US,en,1905.0
630,630,872152117,DaisyLuther,NaN,NaN,https://twitter.com/DaisyLuther,TWITTER,theorganicprepper.com,N,20.0,US,en,2908.0
631,631,875856268056969216,DC_Draino,52.0,298996.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
632,632,878284831,OccupyDemocrats,125.0,51507.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
633,633,878301356532146176,Providr,NaN,NaN,https://www.twitter.com/providr,TWITTER,providr.com,N,59.5,US,en,199.0
634,634,878361393312956416,GeopoliticaEcon,NaN,NaN,https://twitter.com/GeopoliticaEcon,TWITTER,geopoliticaleconomy.com,N,17.5,US,en,39487.0
635,635,883382034638540803,freetelegraph,NaN,NaN,https://twitter.com/freetelegraph,TWITTER,freetelegraph.com,N,39.5,US,en,33219.0
636,636,889344030781452290,CovertActionMag,NaN,NaN,https://twitter.com/CovertActionMag,TWITTER,covertactionmagazine.com,N,25.0,US,en,15269.0
637,637,890966759485788160,ConDailyPost,NaN,NaN,https://twitter.com/ConDailyPost/,TWITTER,conservativedailypost.com,N,5.0,US,en,687.0
638,638,893872174867656706,PoliticalDig,NaN,NaN,https://twitter.com/PoliticalDig,TWITTER,politicaldig.com,N,39.5,US,en,408.0
639,639,89485180,fpmag,NaN,NaN,https://twitter.com/fpmag,TWITTER,frontpagemag.com,N,30.0,US,en,11676.0
640,640,898759943393816576,MyDCPatriot,NaN,NaN,https://x.com/MyDCPatriot?s=20,TWITTER,thedcpatriot.com,N,0.0,US,en,46528.0
641,641,898759943393816576,americafirstmg,31.0,4124.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642,642,900346289044414464,republic_glitz,35.0,15174.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643,643,902178672626593793,TommyPigott,41.0,6577.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644,644,905092134,dailyhealthpost,NaN,NaN,https://twitter.com/dailyhealthpost,TWITTER,dailyhealthpost.com,N,20.0,US,en,9353.0
645,645,905153319253004288,groth1945,34.0,2543.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,646,905473078070738947,Eunhae0404_1510,57.0,9691.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647,647,908716191614738432,maineexaminer,NaN,NaN,https://twitter.com/maineexaminer,TWITTER,maineexaminer.com,N,47.0,US,en,45.0
648,648,910321692995600385,soonyunqi,31.0,2902.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649,649,911279861229948933,NVSenateUpdates,NaN,NaN,https://twitter.com/NVSenateUpdates/,TWITTER,nevadasenateupdates.com,N,37.0,US,en,169.0
650,650,91202632,ukcolumn,39.0,5477.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651,651,912743253828624384,thetechstartups,NaN,NaN,https://twitter.com/thetechstartups,TWITTER,techstartups.com,N,44.5,US,en,814.0
652,652,91552706,20minut_zh,NaN,NaN,https://x.com/20minut_zh?s=20,TWITTER,zt.20minut.ua,N,55.0,US,en,304.0
653,653,91583544,NickAdamsinUSA,NaN,NaN,https://twitter.com/nickadamsinusa,TWITTER,nickadamsusa.com,N,44.5,US,en,547210.0
654,654,917259934940704768,humanrights_ir,NaN,NaN,https://twitter.com/humanrights_ir,TWITTER,humanrights.eadl.ir,N,15.0,US,en,291.0
655,655,91726226,SMObserved,NaN,NaN,https://twitter.com/smobserved,TWITTER,smobserved.com,N,37.0,US,en,1702.0
656,656,91882544,DineshDSouza,59.0,53487.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657,657,923598564206530560,RPLibertyReport,NaN,NaN,https://x.com/RPLibertyReport?s=20,TWITTER,ronpaullibertyreport.com,N,35.0,US,en,3228.0
658,658,926729971858595841,TWPundit,NaN,NaN,https://www.twitter.com/twpundit,TWITTER,thewashingtonpundit.com,N,37.5,US,en,34184.0
659,659,928095381203881985,2ADaily,NaN,NaN,https://twitter.com/2ADaily,TWITTER,secondamendmentdaily.com,N,12.5,US,en,135.0
660,660,934399189,Ruptly,NaN,NaN,https://twitter.com/Ruptly,TWITTER,ruptly.tv,N,12.5,US,en,112065.0
661,661,935942321756966912,RealAmVoice,62.0,25013.0,https://twitter.com/RealAmVoice,TWITTER,americasvoice.news,N,25.0,US,en,245123.0
662,662,937799852276064256,patriot_raging,NaN,NaN,https://twitter.com/patriot_raging,TWITTER,americanpatriot.news,N,57.0,US,en,77.0
663,663,938687642,NewAgeBDcom,NaN,NaN,https://twitter.com/NewAgeBDcom,TWITTER,newagebd.net,N,35.0,US,en,103742.0
664,664,94120026,naoyafujiwara,65.0,14886.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
665,665,943170877071470592,statesnewsroom,NaN,NaN,https://twitter.com/statesnewsroom,TWITTER,newsfromthestates.com,N,57.0,US,en,16420.0
666,666,94784682,JonathanTurley,56.0,34102.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667,667,95092020,jordanbpeterson,32.0,15806.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
668,668,952364011,ancientorigins,55.0,14326.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669,669,954124423,AmyMek,92.0,88747.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670,670,960441026656776192,curiousmindmag,NaN,NaN,https://twitter.com/curiousmindmag,TWITTER,curiousmindmagazine.com,N,17.5,US,en,152.0
671,671,961134787,TheRealKeean,114.0,83436.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
672,672,967729215721402368,PlanetTodayNews,NaN,NaN,https://x.com/PlanetTodayNews?s=20,TWITTER,planet-today.com,N,12.5,US,en,281.0
673,673,96906231,thevivafrei,39.0,12823.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674,674,969664911046426624,MorigeauJanine,38.0,5839.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675,675,970842528541896704,GF_Saihate,68.0,39526.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676,676,976564489,conserveangle,NaN,NaN,https://twitter.com/conserveangle,TWITTER,conservativeangle.com,N,7.5,US,en,628.0
677,677,977235875703803904,TheRightNewsNow,NaN,NaN,https://x.com/TheRightNewsNow?s=20,TWITTER,rightnewsnow.org,N,44.5,US,en,2132.0
678,678,986339862453288961,dctribune,NaN,NaN,https://twitter.com/dctribune,TWITTER,dctribune.org,N,32.0,US,en,45.0
679,679,9890492,peta,NaN,NaN,https://www.twitter.com/peta,TWITTER,peta.org,N,57.0,US,en,1070713.0
681,681,990824828260110336,ppai201003,56.0,8855.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
682,682,990922883420614657,dailysoundnfury,NaN,NaN,https://twitter.com/dailysoundnfury,TWITTER,dailysoundandfury.com,N,49.5,US,en,7598.0
683,683,992121772450484224,TheMODownload,NaN,NaN,https://twitter.com/TheMODownload,TWITTER,missouridownload.com,N,47.0,US,en,12.0
